id,gender,age,FD1,SD2,UP3,FW4,FD5,SD6,UP7,FW8,FD9,SD10,UP11,FW12,FD13,SD14,UP15,FW16,FD17,SD18,UP19,UP20,FW21,SD22,FW23,SD24,UP25,FW26,UP27,FW,SD,FD,UN,FAC1_1,FAC2_1,FAC3_1,FAC4_1
951,1,23,1,4,2,2,1,3,5,3,1,2,3,4,2,3,4,3,1,3,4,4,2,4,3,4,2,3,5,2.857142857,3.285714286,1.2,3.625,-1.098852311,-0.348254456,-0.736471236,0.643430736
953,1,19,2,3,3,4,2,2,4,4,3,3,4,4,4,3,3,4,2,4,3,3,3,4,3,4,3,3,3,3.571428571,3.285714286,2.6,3.25,1.017471973,0.690431625,-0.14386022,0.808562535
955,1,27,3,3,2,2,2,3,3,3,3,3,3,4,3,3,4,2,1,2,2,2,1,2,2,2,2,3,4,2.428571429,2.571428571,2.4,2.75,0.767880625,-1.120034796,0.800596545,-0.65148978
956,1,18,2,1,2,3,2,1,2,4,1,3,3,3,5,4,5,3,1,2,3,5,4,5,4,4,3,3,1,3.428571429,2.857142857,2.2,3,0.749202149,0.394607941,0.014498571,0.5346923
958,1,28,3,3,4,4,1,3,2,5,1,3,4,3,2,3,2,4,1,3,3,4,4,3,3,4,3,3,5,3.714285714,3.142857143,1.6,3.375,-0.636247538,0.430696709,-0.343474772,1.042324147
965,1,20,2,1,4,3,1,2,5,4,1,1,5,4,1,1,5,4,1,4,5,3,4,4,4,3,2,4,5,3.857142857,2.285714286,1.2,4.25,-1.012358944,1.164475201,-1.766372833,-1.315249761
972,1,20,2,3,2,4,2,4,4,2,1,2,4,5,2,4,2,3,4,4,2,2,3,2,2,2,3,4,2,3.285714286,3,2.2,2.625,0.492577245,0.330911916,0.757656954,-0.430627206
976,1,23,3,3,5,2,2,2,4,4,1,2,3,2,3,4,4,3,1,4,4,4,3,4,2,4,3,5,3,3,3.285714286,2,3.75,0.10882156,-0.420791618,-1.140694613,1.105039758
978,1,20,1,1,5,3,1,1,5,3,1,1,3,3,1,2,4,2,1,4,5,2,4,3,1,3,5,3,5,2.714285714,2.142857143,1,4.25,-1.372203949,-0.687707131,-1.910059004,-1.418388181
987,1,20,3,2,3,4,2,2,5,5,1,1,4,4,3,5,4,4,1,4,3,3,2,4,3,4,2,4,4,3.714285714,3.142857143,2,3.5,-0.257566426,1.023242914,-0.798211305,0.438390202
992,1,19,4,4,4,2,3,2,4,3,4,3,3,2,4,4,4,3,3,4,4,2,2,3,3,4,2,3,5,2.571428571,3.428571429,3.6,3.5,1.916890792,-0.753093549,-0.529146413,0.941235147
995,1,45,2,4,4,4,2,3,4,5,2,3,2,4,2,4,4,5,2,4,2,4,4,3,3,4,2,3,4,4,3.571428571,2,3.25,0.027971016,1.342988762,0.195090118,1.382820597
402,2,29,1,4,2,3,2,5,4,5,1,3,3,4,2,2,2,4,1,5,3,2,4,3,4,5,1,4,4,4,3.857142857,1.4,2.625,-0.716736942,1.413548894,1.033743891,1.379467297
404,2,37,2,4,2,2,2,3,5,3,2,3,4,3,2,3,3,3,3,4,3,3,2,2,3,4,2,3,4,2.714285714,3.285714286,2.2,3.25,0.378627784,-0.582960396,-0.044327856,0.492995936
409,2,29,1,3,4,4,1,1,5,5,3,2,3,4,4,4,4,4,1,4,4,4,4,4,4,2,3,4,5,4.142857143,2.857142857,2,4,-0.079121562,1.640783676,-1.321527491,0.193356984
413,2,74,2,2,1,4,2,2,2,5,1,3,2,3,2,3,3,3,2,4,3,4,4,2,3,3,2,4,3,3.714285714,2.714285714,1.8,2.5,-0.007654178,0.775472952,1.084502801,-0.176488134
415,2,24,1,1,3,3,1,1,1,5,1,3,3,3,1,4,3,3,3,2,3,2,1,4,3,3,1,3,1,3,2.571428571,1.4,2.125,-0.450398332,-0.280707913,1.499593323,-0.057979126
416,2,25,2,3,5,2,2,1,4,2,1,2,2,4,2,3,2,2,2,4,2,5,1,4,2,2,1,4,3,2.428571429,2.714285714,1.8,3,-0.127980838,-1.450126939,0.303343118,0.225843367
421,2,22,2,2,3,3,1,1,4,4,1,1,3,4,2,3,5,4,1,2,3,3,4,2,4,3,2,4,2,3.857142857,2,1.4,3.125,-0.44288126,1.001925299,-0.004600812,-1.312258174
422,2,23,3,4,2,2,1,2,4,2,1,1,4,4,2,4,3,4,1,3,4,4,3,4,2,4,2,2,4,2.714285714,3.142857143,1.6,3.375,-0.65250582,-0.668021889,-0.686138092,0.527146109
427,2,20,1,3,1,4,1,3,4,4,1,1,1,3,1,4,3,2,1,1,1,2,3,4,2,3,1,2,4,2.857142857,2.714285714,1,2.125,-1.725179433,-0.366514768,1.781538566,-0.125327637
428,2,40,4,1,1,1,2,2,2,5,1,1,3,5,2,3,2,2,1,4,2,3,3,2,4,2,3,5,1,3.571428571,2.142857143,2,2.125,0.512476889,0.455532794,1.170146017,-1.240293191
429,2,21,2,4,3,2,1,2,5,3,2,3,4,3,2,4,3,2,1,3,3,3,2,4,2,5,1,2,4,2.285714286,3.571428571,1.6,3.25,-0.642698677,-1.308667105,-0.138326342,1.423444488
430,2,25,3,3,2,1,2,2,5,4,2,3,2,4,2,4,3,2,3,3,2,2,3,3,2,3,2,3,2,2.714285714,3,2.4,2.5,0.6353918,-0.563198869,1.040286929,0.18862513
433,2,42,2,1,5,3,1,1,4,5,1,1,3,4,1,5,2,5,2,4,3,4,2,4,3,5,3,5,5,3.857142857,3,1.4,3.625,-1.159530698,0.877450365,-1.109211334,0.665952456
435,2,23,2,2,2,2,2,2,3,2,2,2,2,3,2,3,3,2,1,3,3,2,2,2,2,3,2,3,3,2.285714286,2.428571429,1.8,2.5,-0.028386939,-1.302286074,0.966149143,-0.894561344
443,2,21,4,3,2,2,2,1,4,3,3,2,2,3,3,3,3,3,1,3,3,4,2,4,3,4,2,2,3,2.571428571,2.857142857,2.6,2.875,0.866419569,-0.960707948,0.347875655,0.438915991
445,2,21,1,3,5,4,1,1,5,4,1,1,4,4,2,4,3,2,1,2,1,4,5,4,3,4,3,2,5,3.428571429,2.714285714,1.2,3.75,-1.458252809,0.11654168,-0.913240368,0.362571547
449,2,23,3,3,3,4,1,1,5,4,1,2,3,4,2,2,4,4,2,2,2,3,4,4,2,1,2,4,5,3.714285714,2.142857143,1.8,3.375,-0.475120606,0.603776643,-0.127523097,-0.952002151
451,2,24,4,2,5,1,1,1,3,2,1,1,4,5,2,4,2,3,1,3,3,4,2,3,3,4,3,4,4,2.857142857,2.571428571,1.8,3.5,-0.295982198,-0.904025803,-1.046218427,-0.081864776
455,2,19,3,4,4,3,4,2,2,2,4,2,3,4,3,4,4,3,2,4,3,4,3,4,2,4,2,3,3,2.857142857,3.428571429,3.2,3.125,1.870737406,-0.462273182,0.069908721,0.99868042
461,2,35,2,3,3,2,2,2,4,4,1,1,4,4,1,4,3,4,1,2,4,3,3,3,3,3,2,3,5,3.285714286,2.571428571,1.4,3.5,-1.003940199,0.0863697,-0.72551264,-0.323309298
462,2,37,1,3,1,3,1,1,4,3,1,2,1,3,1,2,3,3,3,4,2,2,2,3,1,4,1,2,4,2.428571429,2.714285714,1.4,2.25,-0.915493788,-0.967907759,1.5471207,-0.419162657
463,2,23,2,3,2,4,1,3,4,2,1,1,2,3,2,2,2,3,3,2,2,3,3,4,2,3,3,1,4,2.571428571,2.571428571,1.8,2.75,-0.542206341,-0.961548854,0.66856588,-0.415724983
469,2,48,2,4,3,2,1,3,5,5,3,4,3,4,3,4,4,3,2,3,4,3,4,4,2,4,2,4,3,3.428571429,3.714285714,2.2,3.375,0.423104176,0.564789693,-0.226258329,1.437648186
476,2,21,2,4,4,2,1,3,3,4,1,2,5,3,2,3,4,3,2,2,4,4,3,3,3,3,3,3,4,3,2.857142857,1.6,3.875,-0.380923814,-0.478302864,-1.206823579,0.271068986
491,2,22,1,3,1,3,1,3,5,4,1,1,2,2,1,2,3,3,1,1,3,2,3,2,3,4,2,4,5,3.142857143,2.285714286,1,2.875,-1.556595982,-0.173022995,0.548945374,-0.891854608
496,2,19,2,4,4,2,3,1,5,5,3,3,4,5,4,2,2,4,4,2,3,3,1,1,4,1,2,3,4,3.428571429,2,3.2,3.375,1.744017159,0.07798249,-0.107902907,-1.029290351
511,2,35,2,2,4,2,2,1,4,2,2,2,4,4,4,4,4,2,4,4,4,4,4,3,2,3,2,2,4,2.571428571,2.714285714,2.8,3.75,0.951690966,-0.693912253,-1.140818972,-0.602088702
519,2,26,4,2,4,3,3,1,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4,3,3,3,3.142857143,2.857142857,3.2,3.125,1.661566084,-0.24088978,0.00678891,0.464748563
520,2,29,1,2,3,4,1,2,5,4,2,2,3,4,2,4,3,2,3,2,4,4,4,2,2,4,3,4,5,3.428571429,2.571428571,1.8,3.75,-0.525946917,0.305425883,-0.959302839,-0.539768126
522,2,43,3,2,4,1,2,1,3,2,1,2,2,4,2,1,4,4,3,2,3,5,3,3,1,4,4,4,5,2.714285714,2.142857143,2.2,3.75,0.388261357,-1.211414037,-0.978772444,-0.897905827
525,2,21,2,3,3,3,1,2,3,4,2,2,2,4,2,3,4,3,2,3,2,4,3,2,2,3,2,3,3,3.142857143,2.571428571,1.8,2.875,-0.016576066,-0.099410509,0.589013527,-0.407541508
528,2,19,2,3,3,4,3,2,3,5,2,3,4,3,3,3,4,5,4,4,3,3,4,5,4,4,2,2,4,3.857142857,3.428571429,2.8,3.25,0.986545512,1.250468533,-0.038967622,1.073469228
530,2,26,1,5,2,3,2,3,4,4,1,3,3,5,1,5,3,2,1,4,3,1,4,3,4,2,3,4,3,3.714285714,3.571428571,1.2,2.75,-0.832428103,1.027689986,0.642669138,1.040665495
532,2,23,1,2,4,3,1,1,1,3,1,3,5,4,2,2,4,3,2,2,5,3,4,3,2,1,3,2,1,3,2,1.4,3.25,-0.00067591,-0.433071063,-0.251594315,-1.271055516
533,2,24,2,2,4,1,1,1,5,1,1,1,5,4,2,1,3,1,3,1,5,4,4,2,1,3,1,1,5,1.857142857,1.571428571,1.8,4,-0.499399112,-2.28435955,-1.442542771,-2.311537498
538,2,37,3,4,2,4,2,2,2,3,1,2,3,4,3,3,3,3,2,3,3,3,3,3,3,4,2,4,2,3.428571429,3,2.2,2.5,0.538871797,0.168480442,0.891632916,0.456185364
542,2,31,1,3,4,4,1,2,3,3,1,2,5,4,2,4,4,3,3,5,5,4,2,2,2,1,3,5,5,3.285714286,2.714285714,1.6,4.125,-0.373241986,0.234872305,-1.681274482,-0.675221105
543,2,31,3,4,4,4,1,2,4,4,2,3,2,4,2,4,2,4,3,3,3,3,3,4,3,4,3,4,4,3.714285714,3.428571429,2.2,3.125,0.072054508,0.612609327,0.063492436,1.466178885
544,2,21,4,4,3,2,2,3,4,3,1,2,4,3,2,2,3,3,2,3,4,4,2,3,2,2,3,5,4,2.857142857,2.714285714,2.2,3.625,0.424667232,-0.845414266,-0.80904978,-0.092808107
549,2,25,1,1,1,3,1,1,4,5,1,1,2,2,1,5,2,5,1,5,5,5,2,4,3,4,1,3,5,3.285714286,3,1,3.125,-1.701399353,0.502094972,-0.31527742,0.344108403
551,2,22,1,2,2,2,2,1,2,2,2,1,4,2,1,4,4,3,1,3,4,2,1,2,2,2,2,2,3,2,2.142857143,1.4,2.875,-0.44936511,-1.570955439,0.193679475,-1.408134942
553,2,54,2,3,2,3,2,2,4,5,2,3,2,4,3,3,2,3,2,3,2,3,3,2,3,3,2,4,2,3.571428571,2.714285714,2.2,2.375,0.549768986,0.464188308,1.347292326,0.036712916
555,2,22,2,2,4,2,2,4,4,4,2,2,4,4,2,4,4,4,2,2,4,4,3,2,2,3,4,4,4,3.285714286,2.714285714,2,4,0.191155045,0.146854381,-1.385301099,-0.417142615
563,2,30,4,2,4,2,2,1,5,2,1,1,4,5,2,5,4,4,3,5,4,3,4,5,4,5,2,4,5,3.571428571,3.428571429,2.4,3.875,0.077653683,0.869584694,-1.608911769,0.64360418
567,2,24,2,4,2,4,2,2,5,5,2,4,2,4,4,4,2,4,4,4,4,4,4,4,4,2,2,3,4,4,3.428571429,2.8,3.125,0.863797793,1.420626762,0.184603658,1.174566871
577,2,47,5,3,2,3,2,1,2,2,1,2,1,3,1,1,1,2,1,1,1,5,2,2,2,4,3,2,4,2.285714286,2,2,2.375,0.013740531,-2.263846566,1.30553,-0.396488234
579,2,57,1,2,1,2,4,1,4,4,4,1,3,4,2,1,2,4,4,3,2,2,4,3,2,2,2,3,2,3.285714286,1.857142857,3,2.25,1.667496097,0.245810124,1.516485466,-1.937529409
581,2,18,1,4,3,3,1,2,5,4,1,2,3,4,1,3,5,4,1,3,4,5,4,3,3,3,3,2,5,3.428571429,2.857142857,1,4.125,-1.244718537,0.451591939,-1.347795171,0.131951549
584,2,19,2,4,3,5,1,2,2,4,1,2,2,5,1,4,2,4,1,3,2,4,5,4,4,4,2,5,2,4.571428571,3.285714286,1.2,2.375,-0.829414169,1.788879458,1.21914803,1.330969369
585,2,39,5,3,3,3,4,2,5,5,1,1,5,3,4,4,5,3,2,3,5,3,4,2,3,4,3,3,4,3.428571429,2.714285714,3.2,4.125,1.370074124,0.387908618,-1.824872934,-0.294136823
592,2,23,2,3,5,2,2,4,5,1,1,2,4,4,3,4,2,3,2,3,4,4,2,3,2,3,4,5,4,2.714285714,3.142857143,2,4,0.06663431,-0.903698287,-1.534859052,0.402276261
593,2,46,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1.549758822,-0.29087813,0.339566627,0.279786473
595,2,21,3,4,1,1,1,3,3,2,1,2,1,2,1,3,1,1,2,2,1,2,1,3,2,3,2,3,2,1.714285714,2.857142857,1.6,1.625,-0.443795873,-2.462288797,2.337808237,0.341493408
598,2,31,1,3,4,1,1,1,5,5,1,1,4,4,1,1,2,1,5,4,4,4,1,2,4,2,1,3,5,2.714285714,2,1.8,3.625,-0.44483765,-0.881055748,-0.757120507,-1.403536651
602,2,24,3,4,4,2,2,1,5,4,2,1,3,4,2,4,3,2,4,2,4,3,4,2,4,3,2,4,5,3.428571429,2.428571429,2.6,3.625,0.358159536,0.178196631,-0.863281568,-0.499809807
604,2,19,4,3,4,2,2,2,4,4,2,2,4,2,2,4,4,3,4,2,4,4,3,4,3,3,3,2,4,2.714285714,2.857142857,2.8,3.875,0.838065034,-0.758536784,-1.248864659,0.358218966
609,2,32,2,3,1,5,3,1,2,4,3,3,2,2,2,3,2,4,2,3,2,3,4,3,3,4,2,4,3,3.714285714,2.857142857,2.4,2.125,0.712651273,0.608175961,1.78588258,0.49056291
614,2,25,2,2,1,4,2,1,4,3,2,1,2,4,2,3,2,4,3,4,2,2,4,4,3,3,2,4,4,3.714285714,2.571428571,2.2,2.375,0.03133805,0.962466638,1.099881977,-0.686438818
621,2,25,1,2,2,4,1,1,5,4,1,2,2,4,2,4,4,4,2,2,4,2,4,4,4,2,2,2,4,3.714285714,2.428571429,1.4,3.125,-1.022657529,1.140645949,0.047910739,-0.694064925
623,2,28,2,4,4,2,2,2,4,4,1,1,4,4,1,4,4,3,1,5,3,3,3,4,3,5,3,5,4,3.428571429,3.571428571,1.4,3.625,-0.723428981,0.371233238,-0.988580166,1.223940492
624,2,37,1,3,2,2,1,1,2,4,1,1,2,4,1,4,4,5,1,3,1,3,4,3,4,1,1,2,4,3.571428571,2.285714286,1,2.375,-1.274805012,0.786833328,1.268539179,-0.828549064
628,2,22,2,3,1,4,1,4,1,4,1,3,1,3,1,4,3,3,1,4,2,1,3,3,2,1,1,3,4,3.142857143,3.142857143,1.2,1.75,-1.075698813,0.261676177,2.385329295,0.117872482
630,2,23,2,4,4,5,2,1,2,4,1,3,3,4,2,4,3,3,2,3,3,5,4,2,3,4,3,3,4,3.714285714,3,1.8,3.375,-0.157899009,0.390745553,-0.266095671,0.914630973
631,2,23,2,3,2,2,2,1,2,4,1,2,2,2,3,3,3,2,1,2,1,2,2,3,2,4,2,2,2,2.285714286,2.571428571,1.8,2,-0.088736952,-1.558712734,1.737232723,0.096907193
632,2,27,2,3,3,3,4,2,5,3,5,2,3,4,5,4,4,4,5,1,4,3,2,4,4,3,2,4,5,3.428571429,2.714285714,4.2,3.625,2.640060085,0.558046765,-0.65180818,-0.316543098
633,2,27,3,4,4,3,2,1,3,4,2,2,2,4,2,4,3,2,2,3,2,4,3,4,2,2,2,4,4,3.142857143,2.857142857,2.2,3,0.167442642,-0.340405956,0.290589602,0.530138674
634,2,24,4,4,5,1,1,1,3,3,1,1,5,2,2,4,5,3,2,4,5,4,1,4,3,4,4,5,5,2.571428571,3.142857143,2,4.5,-0.014587682,-1.15173464,-2.638072932,0.839411944
635,2,27,2,1,2,2,2,1,5,3,1,1,4,3,2,3,3,2,1,3,2,3,3,2,1,3,2,2,4,2.285714286,2,1.6,3.125,-0.626938243,-1.340599181,-0.09341073,-1.611193507
636,2,22,2,2,3,2,2,1,5,3,1,1,2,3,2,1,5,3,2,4,4,3,2,4,2,3,2,3,3,2.571428571,2.285714286,1.8,3.375,-0.058479994,-0.769877891,-0.350880529,-1.126317104
637,2,55,1,3,2,4,1,1,5,5,3,3,4,4,1,4,2,5,4,1,4,3,4,3,4,4,2,4,5,4.285714286,2.714285714,2,3.375,-0.273820897,1.572117974,-0.277394544,0.123958536
640,2,26,4,4,5,2,1,1,4,3,3,3,4,3,4,3,4,3,2,3,3,5,3,3,4,5,2,2,5,2.857142857,3.142857143,2.8,4,0.965269727,-0.733703807,-1.278428258,1.090563578
641,2,23,4,3,3,5,2,1,5,5,2,1,3,5,1,4,3,5,2,2,2,3,4,4,5,3,1,2,5,4.428571429,2.571428571,2.2,3.125,-0.282149311,1.861352584,0.164636226,-0.016830178
643,2, ,2,3,2,4,2,2,2,3,2,4,3,4,2,4,4,3,2,4,2,3,4,2,3,4,2,2,4,3.285714286,3.285714286,2,2.75,0.205453672,0.312643854,0.833015068,0.585989974
646,2,28,4,3,4,2,2,2,1,3,2,3,4,5,4,4,2,2,2,3,3,5,1,4,2,2,3,4,3,2.714285714,3,2.8,3.125,1.345311391,-1.123159052,-0.249575515,0.719878591
649,2,27,3,2,2,3,1,3,4,4,1,3,3,4,2,4,4,3,1,3,4,2,4,4,3,3,3,4,4,3.571428571,3.142857143,1.6,3.25,-0.562222404,0.791663221,-0.280231577,0.275900864
652,2,20,2,4,1,2,4,2,4,2,2,4,2,4,2,4,2,4,2,2,4,2,2,4,2,4,2,2,4,2.571428571,3.428571429,2.4,2.625,0.517163031,-0.88271688,0.876428083,1.144339157
658,2,36,3,4,4,3,4,1,2,4,2,3,4,4,3,3,2,4,2,5,3,4,3,4,3,3,3,2,3,3.285714286,3.285714286,2.8,3.125,1.361149201,-0.057357452,-0.010379385,1.270650481
671,2,25,3,4,2,1,3,2,5,5,2,3,4,4,2,3,4,4,2,3,5,3,2,3,4,2,1,3,5,3.285714286,2.857142857,2.4,3.625,0.52416145,0.285176932,-0.655130411,0.018996699
675,2,39,3,4,2,3,2,2,5,3,2,3,3,4,2,2,3,3,3,3,2,3,2,3,3,2,3,4,4,3.142857143,2.714285714,2.4,3.125,0.681861111,-0.217770575,0.265249558,-0.12908395
678,2,47,3,4,3,2,2,4,4,5,1,3,1,3,2,5,1,4,1,4,1,3,4,4,1,4,3,4,3,3.285714286,4,1.8,2.375,-0.405014947,0.067118787,1.223326753,2.319610666
679,2,26,2,2,5,3,1,2,2,5,1,1,2,4,2,3,2,4,1,2,2,4,3,4,3,5,2,3,4,3.571428571,2.714285714,1.4,2.875,-0.998685857,0.192585186,0.329878745,0.52049527
681,2,26,1,3,2,2,1,1,2,4,1,2,2,5,2,4,4,2,2,2,3,3,2,4,4,4,2,3,4,3.142857143,2.857142857,1.4,2.75,-0.797038651,-0.049883007,0.44213934,0.26492963
682,2,21,2,4,4,4,1,4,4,5,1,1,3,5,2,5,3,3,1,3,4,3,2,4,3,1,3,3,5,3.571428571,3.142857143,1.4,3.625,-1.1122302,0.729934542,-0.843984166,0.486052091
683,2,22,3,5,4,2,1,2,5,4,1,2,3,4,2,5,3,4,1,4,2,4,5,5,4,4,2,4,3,3.857142857,3.857142857,1.6,3.25,-0.613873217,0.992768667,-0.251301271,2.206247115
691,2,42,5,3,1,3,2,1,3,5,1,3,3,4,4,4,2,4,4,2,2,4,2,5,4,4,4,5,5,3.857142857,3.142857143,3.2,3,1.189980815,0.613712131,-0.108835551,1.2430222
693,2,27,2,4,5,3,1,1,2,4,1,2,2,2,2,5,1,2,1,1,3,3,2,3,2,3,1,2,5,2.428571429,2.714285714,1.4,2.75,-1.335723357,-1.641118355,0.550786495,0.843023459
697,2,20,1,3,3,2,1,1,5,4,1,2,2,3,2,4,3,4,1,3,3,4,2,4,3,4,2,3,5,3,3,1.2,3.375,-1.299316588,-0.275258917,-0.40201374,0.716392721
700,2,20,1,3,2,4,1,1,3,4,1,2,2,5,2,3,4,5,1,2,3,4,4,4,5,4,2,2,2,4.142857143,2.714285714,1.2,2.75,-0.712172769,1.483444295,0.671172648,0.25970525
703,2,32,3,4,2,4,4,1,3,3,1,3,1,1,2,2,2,4,1,5,2,3,5,3,2,3,1,4,4,3.285714286,3,2.2,2.25,0.25771463,-0.10031156,1.711616685,0.677918338
709,2,26,1,2,1,5,1,2,2,4,1,1,1,3,1,3,1,4,2,2,1,2,4,3,4,2,1,5,2,4.142857143,2.142857143,1.2,1.375,-1.010036641,1.289787383,2.840420717,-0.887509222
714,2,22,3,4,4,2,2,2,5,3,1,1,5,4,2,4,3,2,3,3,4,4,3,4,3,4,3,4,4,3,3.142857143,2.2,4,0.085450673,-0.462263872,-1.656993433,0.648797985
720,2,26,2,3,2,4,2,3,5,5,2,3,5,5,3,3,3,4,2,2,5,3,4,3,3,5,2,5,5,4.285714286,3.142857143,2.2,3.75,0.137749201,1.587044818,-0.958634392,0.384079912
723,2,20,1,4,3,2,1,2,4,3,1,2,4,3,3,3,5,4,2,2,3,4,2,5,3,3,2,2,4,2.714285714,3,1.6,3.625,-0.45944175,-0.612801847,-0.715360734,0.496693636
153,2,24,1,5,2,3,1,1,5,5,1,4,4,2,1,5,1,4,1,1,5,3,1,5,1,4,2,1,5,2.428571429,3.571428571,1,3.375,-1.733741836,-1.345984725,-0.4147462,2.234948881
154,2,25,2,3,4,4,1,2,5,4,1,2,4,4,3,4,4,4,1,3,4,4,1,4,4,5,2,4,5,3.571428571,3.285714286,1.6,4,-0.717584751,0.562434723,-1.428518335,1.03472059
155,2,27,3,2,3,4,1,1,2,4,2,1,1,4,2,3,4,5,2,2,3,2,3,4,4,4,2,3,3,3.857142857,2.428571429,2,2.5,-0.033067805,1.036275132,0.920457384,-0.389559964
157,2,22,2,3,4,3,1,1,3,3,1,3,3,3,2,2,1,4,2,5,2,3,2,3,4,1,2,3,4,3.142857143,2.571428571,1.6,2.75,-0.393206299,-0.265764068,0.726023804,-0.045130287
165,2,19,2,2,3,4,1,1,5,3,1,2,2,3,1,5,5,4,1,3,4,4,4,1,3,5,2,2,5,3.285714286,2.714285714,1.2,3.75,-1.270666206,0.353318372,-0.897938417,-0.245709569
171,2,39,2,3,4,2,3,4,3,4,2,3,3,4,2,3,3,4,2,3,3,4,4,2,4,4,3,3,4,3.571428571,3.142857143,2.2,3.375,0.50117915,0.490889519,-0.167874055,0.581399356
172,2,18,3,2,1,4,2,3,4,5,1,2,4,4,3,5,3,4,4,5,3,4,2,3,4,4,2,4,4,3.857142857,3.428571429,2.6,3.125,0.577962364,1.366642622,-0.205248308,0.582822721
182,2,19,1,4,5,3,2,2,5,5,1,3,3,4,5,4,3,3,3,3,5,3,5,3,3,3,3,3,5,3.714285714,3.142857143,2.4,4,0.180920626,0.795971188,-1.368269737,0.703255838
187,2,39,1,2,2,1,2,1,5,3,1,2,4,2,2,2,4,4,2,2,2,4,1,2,2,2,4,1,5,2,1.857142857,1.6,3.75,-0.383029079,-1.849530642,-0.868633769,-1.484097366
189,2,24,1,3,4,2,1,2,4,2,1,3,4,3,2,1,4,4,3,4,4,4,3,4,4,4,4,2,5,2.857142857,3,1.6,4.125,-0.320721003,-0.496346405,-1.472395702,0.309290777
190,2,25,2,3,4,2,3,1,3,4,2,3,2,3,2,3,4,4,2,2,2,4,2,4,3,3,2,2,4,2.857142857,2.714285714,2.2,3.125,0.377063677,-0.669507755,0.30455061,0.457390231
191,2,30,4,4,2,2,3,1,1,3,3,4,2,3,4,1,2,2,5,3,1,2,1,4,2,4,2,5,1,2.571428571,3,3.8,1.625,2.890817798,-1.3951303,2.459292003,0.748633021
194,2,21,1,3,3,2,1,2,2,5,1,3,1,4,2,3,2,2,3,4,2,2,1,4,4,3,1,4,3,3.142857143,3.142857143,1.6,2,-0.458143979,-0.063316812,1.836466126,0.758196595
196,2,45,1,3,3,4,2,1,5,3,1,3,3,5,4,5,3,4,2,4,4,3,3,3,3,4,3,4,5,3.714285714,3.285714286,2,3.625,-0.185007489,0.933920404,-0.908174244,0.695184598
198,2,24,1,3,2,4,1,3,4,3,1,2,2,3,2,4,3,4,1,3,2,3,3,2,3,4,2,3,4,3.285714286,3,1.2,2.75,-1.100687593,0.271061387,0.73936582,0.220810541
202,2,20,2,4,5,2,1,5,5,5,1,1,5,4,1,5,2,3,2,5,2,4,2,4,1,4,4,4,5,3,4,1.4,4,-1.075957892,-0.253456618,-1.5432861,1.784191688
208,2,19,2,3,5,2,2,1,4,5,4,1,5,4,5,4,5,4,3,2,4,5,3,4,3,2,2,3,4,3.428571429,2.428571429,3.2,4.25,1.584980221,0.437418833,-1.830688537,-0.478555
213,2,20,2,5,4,3,2,1,5,4,2,3,2,3,2,2,4,4,3,3,3,4,3,2,2,2,2,4,5,3.285714286,2.571428571,2.2,3.625,0.305090927,-0.112437758,-0.302698415,-0.081687167
222,2,22,2,3,2,4,1,2,5,5,1,1,5,4,3,1,2,5,1,5,3,5,5,5,3,5,4,3,5,4.142857143,3.142857143,1.6,3.875,-0.649696894,1.334099164,-1.33982047,0.680509162
227,2,19,5,2,3,5,5,1,5,5,1,1,1,3,5,5,5,5,5,3,1,3,1,5,3,4,1,3,5,3.571428571,3,4.2,3,2.037786131,0.797146039,0.274393618,0.473188503
234,2,34,1,2,5,3,3,2,4,5,1,1,5,4,1,2,4,3,3,5,5,5,5,2,3,1,3,5,3,4,2.142857143,1.8,4.25,0.194286629,1.16146604,-1.721428752,-1.449523569
239,2,19,1,3,3,2,1,1,5,3,1,1,3,2,1,2,4,4,2,3,3,4,3,4,3,4,2,2,5,2.714285714,2.571428571,1.2,3.625,-1.218070526,-0.691160876,-0.699724413,-0.231588342
243,2,25,2,3,4,3,1,3,2,4,1,1,5,4,1,4,2,2,1,1,4,4,2,2,1,2,2,2,3,2.571428571,2.285714286,1.2,3.25,-0.96265315,-1.278483839,-0.344136726,-0.64815436
244,2,30,1,3,2,2,1,5,5,4,1,3,4,3,1,3,3,4,2,4,5,3,4,4,4,4,3,3,5,3.428571429,3.714285714,1.2,3.75,-1.111140041,0.736224204,-0.943523992,1.030932049
247,2,22,1,2,4,3,1,2,5,5,1,1,2,4,1,5,4,3,2,4,4,5,4,3,1,3,2,3,3,3.285714286,2.857142857,1.2,3.625,-1.113926898,0.406756681,-0.812788322,-0.117238093
248,2,20,2,2,3,2,1,1,5,3,1,1,4,3,2,3,4,3,3,4,3,3,4,4,1,3,4,4,5,2.857142857,2.571428571,1.8,3.875,-0.472236544,-0.415863221,-1.419421006,-0.750562245
251,2,26,2,3,2,4,2,3,2,5,1,3,2,5,2,4,2,3,2,2,2,2,4,3,3,4,2,3,4,3.857142857,3.142857143,1.8,2.25,-0.440324097,0.90774565,1.469240077,0.68645932
